,positivo_score
vendedores,0.00014829603089306514
bem embalado até,6.94965842622287e-05
bastante satisfeito,6.94820928594738e-05
produto excelente entrega antes,6.940007169378708e-05
transparência,9.18899908927424e-05
do produto atendeu,6.926279679736336e-05
ok produto de,6.924954920160637e-05
produto ok entrega,6.923104816640137e-05
recomendo todos os,6.92033288419562e-05
rápido demais,6.919858149384594e-05
está tudo ok,8.931777961050153e-05
em otimo estado,6.913958799378458e-05
produto chegou na,0.00010045042107157473
melhor do que esperado,8.756937512706236e-05
entregue de forma,6.902678436397145e-05
do jeitinho que eu,6.902066527222037e-05
mas chegou no prazo,6.894245515213897e-05
recebidas,8.445078340589348e-05
bonito material,6.891868819557909e-05
entrega rápida segura,6.886984577429516e-05
parabéns pela competência,6.886822855987829e-05
produto cumpre que promete,6.876617878315634e-05
produto em ótimo,6.871133616672045e-05
prazo de entrega super,6.871030165568891e-05
do prazo era exatamente,6.87051566049227e-05
um pouco fino,6.860472527538228e-05
são de boa qualidade,6.858354517867649e-05
muito rápido bem antes,6.854564072044236e-05
bom de boa qualidade,6.853970626218513e-05
muito bom no prazo,6.852686300265386e-05
parabéns estou,6.852395550986247e-05
produto entrega rápida parabéns,6.850861222788979e-05
correto muito,6.842544047650198e-05
produto de qualidade bem,6.842131362873369e-05
que eu esperava recomendo,6.835304114357494e-05
de fazer compras,6.833769642836244e-05
produto conforme especificado,8.263661381451252e-05
chegou correto antes do,6.833482354799662e-05
previsto parabens,6.832239978358302e-05
recomendo targaryen,7.760307303598425e-05
de comprar neste site,6.826355109081412e-05
algum tempo,9.592576674554434e-05
iguais as,6.82566842150925e-05
muito bem embalado tudo,6.824708690692816e-05
atendimento maravilhoso,6.824666512861809e-05
produto bom entrega excelente,6.82326177557423e-05
produto atendeu as minhas,6.822588930408312e-05
entregue corretamente dentro do,6.821315941333723e-05
tecido de qualidade,6.818330318932017e-05
ótimo chegou bem antes,6.817763526589957e-05
muito responsável,6.815921179987447e-05
no prazo recomendo baratheon,6.809079280266188e-05
gostei muito chegou no,6.808072606212307e-05
gostei muito bom,0.00010794560231135499
esposa amou,6.806028025212662e-05
vcs foram,6.805894464100209e-05
bom produto entregue no,6.803285941581506e-05
bom prazo de entrega,6.80174998017357e-05
tranquila produto,6.797631751394362e-05
achei lindo,8.03433391539987e-05
do prazo acordado,6.795523901470908e-05
gostei do que,6.795126515167259e-05
dentro do prometido,6.79464932854836e-05
amamos,6.791257713842266e-05
realmente que,7.832091480202844e-05
vendedor nota,6.787377978389531e-05
ante do prazo,0.00010471255320859583
bem embalado gostei,6.775977347164119e-05
produto mas entrega foi,6.773241368136925e-05
comprar na stark,6.773080039344446e-05
gosto dos,6.772030488260779e-05
prazo muito bom recomendo,6.771973376864508e-05
comprarem,6.771264897514759e-05
sem dúvida,6.765624268106466e-05
tudo que eu esperava,6.765038873445275e-05
amei comprar com,6.762122218181207e-05
antes do prazo relógio,6.760966662097097e-05
muito rápido eficiente,6.759258095537263e-05
bem embaladas,6.759231175188105e-05
antes do prazo parabens,6.759072095359883e-05
boa produto,6.757399685442652e-05
do prazo ótima qualidade,6.751926543263116e-05
gostei foi entregue,6.745284039011617e-05
entrega eficiente,0.00010246875695786094
lindos amei,0.00014497293960856854
atende muito bem,6.74183208323949e-05
entrega rapida super,6.739555558365408e-05
bem embalado parabéns,6.735433769681068e-05
preço rapidez na entrega,6.73294839812749e-05
rápido mesmo,6.732885289144112e-05
satisfeito com serviço,6.728484597515721e-05
prazo um ótimo,6.727687419517736e-05
produto veio exatamente como,6.723789060607778e-05
perfeito entrega rápida,6.723759319900014e-05
com compra atendimento,6.717315406187213e-05
no prazo produtos,6.714608536008903e-05
atende as necessidades,8.213385544557029e-05
do prazo produto chegou,6.711670395124366e-05
como sempre tudo,6.704488663563365e-05
produto antes do previsto,6.702365114467584e-05
entrega foi excelente,6.702327536232258e-05
antes de prazo,6.695726573402471e-05
bom estou satisfeito,6.69524763804018e-05
maior mas,0.0001027067473609828
entrega no prazo super,6.691998086452637e-05
bom custo beneficio,0.00012491444741969662
lindo demais,6.682294710058624e-05
ferramenta,7.849568318735405e-05
em perfeitas condições muito,6.680536341819117e-05
entregou com,6.678638599080389e-05
negócio com,6.678039320335264e-05
loja os produtos,6.677983825551949e-05
chegou mais rápido do,6.67780827446976e-05
de excelente qualidade chegou,6.677128141124873e-05
antes do prazo nota,8.836176531495695e-05
extremamente satisfeita,6.673819614750157e-05
prazo dentro das,6.672982397945788e-05
também foi,6.671978399384587e-05
produto bonito de,6.671207346511018e-05
ficou perfeita,6.669746075208434e-05
tudo ok dentro,6.669644226870919e-05
excelente acabamento,6.668177777854931e-05
prazo adorei produto,6.664807736728836e-05
do prazo estabelecido produto,7.558281592032208e-05
superou minhas espectativas,6.66054453104299e-05
rápida chegou antes do,6.659538946891499e-05
chegou tudo em,6.657169796836476e-05
bom comprar nesse site,6.654969109196674e-05
muito bom comprar nesse,6.654969109196674e-05
produto bom veio,7.823413599196531e-05
chego antes do prazo,6.649309668773407e-05
dentro do prazo gostei,8.650596078563428e-05
adorei estou,6.642757942623328e-05
uma excelente loja,6.641831117311913e-05
protegida,9.890351361132918e-05
gostei muito veio,6.640594095427653e-05
sempre fui bem atendido,6.637640287432836e-05
excelente entrega foi,6.635773208130241e-05
as lojas lannister sempre,6.635065140234579e-05
sem problemas produto,6.632907316672562e-05
do prazo estipulado em,6.627668770749902e-05
com compra produto,6.624848956061405e-05
muito rápida entrega tudo,6.623482822291281e-05
ótimo estou,6.623181646501834e-05
preço super,6.622862859661462e-05
fiquei super contente,6.622299004655269e-05
confiável produtos,6.621385316798991e-05
ótima produto,9.818815566825909e-05
tudo recebido como combinado,6.619770367866032e-05
do prazo determinado recomendo,6.617706692555962e-05
muito bonito bem,6.613942230581887e-05
condicoes,6.613912215825276e-05
prazo de excelente qualidade,6.612432516012393e-05
bonitos,7.790500371942401e-05
que encontrei,6.607224875668055e-05
atende todas as,6.600714319394636e-05
fácil de manusear,6.597214676055191e-05
produtos de qualidade entrega,6.596780589248447e-05
do prazo produto maravilhoso,6.5950811557989e-05
dentro do prazo qualidade,6.59303386867715e-05
tudo ok com produto,6.592695776948637e-05
do prazo exatamente que,6.592429597934034e-05
amei chegou antes do,6.587820249785968e-05
como sempre produto,6.587099129296212e-05
produto com excelente qualidade,6.586526594278768e-05
atendimento chegou,6.586240876020478e-05
durabilidade,0.00010318182789234273
deveria vir com,7.779173154907184e-05
na cama,0.0001085470904044718
sempre entrega antes do,6.57965933394668e-05
satisfeita produto chegou antes,6.578718820355552e-05
lindo entrega foi,6.578258506503821e-05
melhor site de compras,6.575293342003914e-05
uma excelente compra,6.57414034965564e-05
de acordo com que,9.909002381727685e-05
perfeita antes,6.573495604660692e-05
tudo muito lindo,8.372076736306098e-05
fiquei muito feliz com,6.570020836561022e-05
vendedor ótimo produto,6.566383362893823e-05
prazo do jeito,6.565396038834494e-05
recomendo qualquer,6.564780200699538e-05
entregue antes do combinado,6.563792921356049e-05
compro no stark,8.555408088794955e-05
produtos excelente chegou bem,6.560226672528471e-05
ótimo foi,6.559049333684794e-05
recebi no tempo,7.850962693222451e-05
mala de,6.557491300933096e-05
empresa super,6.554441149843229e-05
rápido estou,6.551337388995615e-05
bem embalado super recomendo,6.550437494619555e-05
do prazo muito satisfeito,6.546411411842487e-05
loja tem,7.79822090750529e-05
chegou com dias,6.545648430587498e-05
meus felinos,6.544932771647134e-05
muito bom preço,6.544352738782184e-05
prometem,6.543003999419475e-05
certos,7.653974009787289e-05
fácil de limpar,6.542142446434491e-05
certo produto muito,6.537910366453362e-05
antes do prazo entrega,6.537405461957529e-05
prazo estipulado muito bom,6.536389145838178e-05
muito rápido parabéns,6.532837658678612e-05
estou satisfeito recomendo,6.532556252748305e-05
os produtos bem,6.530733874828993e-05
anuncio recomendo,6.53046299725394e-05
produto exatamente como anunciado,6.53027380986083e-05
com material,0.00011411441316552535
ótima qualidade entrega rápida,6.529277914381271e-05
estou amando,6.520941461300547e-05
qualidade fácil instalação,6.520795871264698e-05
do prazo parabéns pela,6.520336635014939e-05
do previsto muito bom,7.754283072813331e-05
chegou certinho dentro do,6.518169220846147e-05
atendimento foi muito,6.512511104092945e-05
farei outras,6.511955632292138e-05
ainda não usei produto,0.00012594431717988027
tudo certo muito,6.509270696102323e-05
previsto chegou,6.509047548075926e-05
super rápida antes do,6.503502973896672e-05
do prazo estipulado parabéns,6.503333914620514e-05
no prazo gostei muito,7.434421852874097e-05
produtos entregues dentro do,6.496452950899241e-05
entregou dentro do prazo,9.939864884876352e-05
empresa entregou antes do,6.490883078193916e-05
com atendimento rapidez,6.483465477704852e-05
de qualidades,6.482043403257047e-05
loja entrou em contato,7.337450749523683e-05
produto entrega rápida recomendo,6.47534362235544e-05
minha namorada,6.47384423973805e-05
proposto,0.00011296210870696886
produto com entrega,9.204432130364687e-05
do programado,7.819397486836373e-05
que eu pensava,6.464450686565502e-05
bem antes do dia,6.46405288833011e-05
fraco mas,6.461885772463547e-05
espaçosa,6.461260957440698e-05
parabéns entrega super,6.459861284649009e-05
chegou no prazo conforme,6.456004559333104e-05
gostamos muito do produto,6.449408985594264e-05
produto ótimo preço,6.4472180505187e-05
rapidez na entrega produto,6.445569242659128e-05
muito boa mas,7.747395131893889e-05
muito no,7.517113145909818e-05
chegaram rápido,6.443096571026579e-05
atenção com,7.475549658469844e-05
excelente entrega no prazo,6.44012455660652e-05
compra entrega antes do,6.4391727504211e-05
mas chegou antes,6.434911354179904e-05
do prazo boa,6.433809350832296e-05
minhas expectativas chegou,6.432262423823681e-05
embaladinho,6.42866532566285e-05
normas,6.428656129462417e-05
antes do prazo mercadoria,6.427560198188902e-05
boa loja produto,7.346585387865806e-05
correto chegou,7.605699469451465e-05
em todos os aspectos,8.313825816923512e-05
da data prevista muito,7.740239435389787e-05
de ótima qualidade conforme,6.415581816933951e-05
do prazo preço,6.413821149066683e-05
no antes do prazo,6.41018753380651e-05
de acordo com anuncio,6.409912567620002e-05
recomendo loja todos,6.408243292293035e-05
do prazo determinado muito,6.404828594078375e-05
estão de parabéns pela,6.404412197231364e-05
valeu muito pena,6.403193523479312e-05
qualidade otimo,6.402299574045915e-05
na entrega super,6.402080059658105e-05
tudo certo ótimo produto,6.401851055057146e-05
prazo atendeu as,6.399547616698739e-05
prazo conforme pedido,6.399181440014691e-05
muito feliz com minha,6.398282976271569e-05
rapidez obrigado,6.394546221487901e-05
como contratado,6.392724385892605e-05
ótima qualidade excelente,6.392718375521214e-05
recomendo parabéns,6.389565659845091e-05
com os serviços,6.386791918978125e-05
produto ótimo entrega super,6.379622281927944e-05
facil instalação,6.377002744268045e-05
produto bom foi,6.374318193969622e-05
comprar com certeza,6.372235487768224e-05
produto conforme anúncio entrega,6.368938170665843e-05
entrega garantida,6.366291290413369e-05
mais gostei,0.00011945502330749962
certo super,6.364148044044713e-05
recomendo meu,6.363291674757852e-05
preço otimo,6.362798583168291e-05
lannister está de parabéns,6.362618115305972e-05
tudo certinho entrega,6.362299344988309e-05
facil de montar,6.36188105281069e-05
tudo certo no prazo,7.382124119524909e-05
antes do prazo sempre,6.3577624337193e-05
conforme especificação,6.355756503796885e-05
produto rapidez,6.355126522233234e-05
gostei de ter comprado,6.354880344079295e-05
tudo transcorreu,6.354230380290111e-05
produto chegou rapidamente,6.351814928014494e-05
muito entrega rápida,6.349457137410975e-05
combinado com,7.365956878011827e-05
dia recebi no,6.34789885211366e-05
especificações recomendo,6.347070995447558e-05
produto igual foto,6.343047246942504e-05
relógio bonito,7.502787798479637e-05
perfeito entregue antes,6.340613904276829e-05
produto ótimo muito,6.33861766663491e-05
produto de muita qualidade,6.337853346166811e-05
sempre um,6.335102430767828e-05
com produto loja,6.331640431368097e-05
bem embalado entregue no,6.331329846445013e-05
embalado entregue no prazo,6.331329846445013e-05
bem embalado muito,6.328662118558128e-05
produto com preço,6.328378258691428e-05
todos da,6.327964937746193e-05
pois chegou antes do,6.327615308069753e-05
ótima compra entrega,6.324970211226082e-05
serviço de entrega,0.00012801646528254665
entraga,0.00011170620009844114
muito bom chegou dentro,6.31718985202275e-05
chegou no prazo recomendo,8.186098943406672e-05
otimo custo beneficio,8.523622455391246e-05
acabamento entrega,6.313994408660506e-05
produto de fácil,8.391954350298945e-05
melhor custo,6.310744020788813e-05
da compra recomendo,6.309271529523889e-05
barra,0.00011226956359451594
farei novas compras,6.306528386917766e-05
previsto muito bem embalado,6.3062768773855e-05
muito bom recebi produto,6.305954333890293e-05
boa qualidade bom,6.304918219325086e-05
negociar com,6.300512057599055e-05
poderia ser mais barato,6.300392282185076e-05
prazo conforme descrição,6.298543097187881e-05
produto foi entregue dentro,0.00019327718815098646
para testar agora,6.292677170152739e-05
prazo produto como,6.292582298993988e-05
chegou muito rápido bem,6.28977895222663e-05
das minhas expectativas,6.28638897992609e-05
muito do produto chegou,0.00010058709145804082
combinado eu,6.285250983613002e-05
na minha cama,6.284744533691385e-05
lannister uma,6.27756909765463e-05
original chegou,8.320759258568746e-05
na compra entrega,6.276665963543264e-05
parabéns por,6.276534164939046e-05
estão de parabéns muito,6.275944040949156e-05
do previsto bem embalado,6.275011878826154e-05
uma ótima qualidade,6.272187609929352e-05
super prático,6.268441256150037e-05
ótimo adorei,6.26843512442033e-05
pesada,8.786452300263312e-05
preço excelente,6.265010907969545e-05
produto bom preço,6.26182514126295e-05
qualidade atendimento,6.260569208889923e-05
no prazo em ótimas,6.259211389062692e-05
muito bom super indico,6.258753323898658e-05
resistente muito,6.254897795161628e-05
rapidamente produto,7.790972080462392e-05
lindíssimo,6.251206819729667e-05
qualidade dentro do,6.250505266613542e-05
